period,province,district,data_type,count
2021-02-01,Central,Itezhi-tezhi,Clinical,13
2021-02-01,Central,Itezhi-tezhi,Confirmed,243
2021-02-01,Central,Itezhi-tezhi,Confirmed_Passive_CHW,322
2021-02-01,Central,Itezhi-tezhi,Tested,2342
2021-02-01,Central,Itezhi-tezhi,Tested_Passive_CHW,1198
2021-02-01,Central,Kabwe,Clinical,1704
2021-02-01,Central,Kabwe,Confirmed,4721
2021-02-01,Central,Kabwe,Tested,13374
2021-02-01,Central,Kapiri-Mposhi,Clinical,460
2021-02-01,Central,Kapiri-Mposhi,Confirmed,13468
2021-02-01,Central,Kapiri-Mposhi,Confirmed_Passive_CHW,161
2021-02-01,Central,Kapiri-Mposhi,Tested,21277
2021-02-01,Central,Kapiri-Mposhi,Tested_Passive_CHW,264
2021-02-01,Central,Luano,Confirmed,4468
2021-02-01,Central,Luano,Tested,8862
2021-02-01,Central,Mkushi,Confirmed,5484
2021-02-01,Central,Mkushi,Tested,13959
2021-02-01,Central,Mumbwa,Confirmed,1188
2021-02-01,Central,Mumbwa,Confirmed_Passive_CHW,1664
2021-02-01,Central,Mumbwa,Tested,5702
2021-02-01,Central,Mumbwa,Tested_Passive_CHW,4762
2021-02-01,Central,Ngabwe,Confirmed,1508
2021-02-01,Central,Ngabwe,Confirmed_Passive_CHW,1359
2021-02-01,Central,Ngabwe,Tested,3013
2021-02-01,Central,Ngabwe,Tested_Passive_CHW,1806
2021-02-01,Central,Serenje,Clinical,670
2021-02-01,Central,Serenje,Confirmed,14240
2021-02-01,Central,Serenje,Tested,15696
2021-02-01,Central,Shibuyunji,Confirmed,146
2021-02-01,Central,Shibuyunji,Confirmed_Passive_CHW,81
2021-02-01,Central,Shibuyunji,Tested,950
2021-02-01,Central,Shibuyunji,Tested_Passive_CHW,807
2021-02-01,Copperbelt,Chililabombwe,Clinical,138
2021-02-01,Copperbelt,Chililabombwe,Confirmed,8269
2021-02-01,Copperbelt,Chililabombwe,Confirmed_Passive_CHW,763
2021-02-01,Copperbelt,Chililabombwe,Tested,13240
2021-02-01,Copperbelt,Chililabombwe,Tested_Passive_CHW,988
2021-02-01,Copperbelt,Chingola,Clinical,2484
2021-02-01,Copperbelt,Chingola,Confirmed,6065
2021-02-01,Copperbelt,Chingola,Confirmed_Passive_CHW,0
2021-02-01,Copperbelt,Chingola,Tested,10990
2021-02-01,Copperbelt,Chingola,Tested_Passive_CHW,0
2021-02-01,Copperbelt,Kalulushi,Clinical,395
2021-02-01,Copperbelt,Kalulushi,Confirmed,6277
2021-02-01,Copperbelt,Kalulushi,Tested,12079
2021-02-01,Copperbelt,Kitwe,Clinical,1575
2021-02-01,Copperbelt,Kitwe,Confirmed,9208
2021-02-01,Copperbelt,Kitwe,Tested,18537
2021-02-01,Copperbelt,Luanshya,Clinical,79
2021-02-01,Copperbelt,Luanshya,Confirmed,10188
2021-02-01,Copperbelt,Luanshya,Tested,17272
2021-02-01,Copperbelt,Lufwanyama,Clinical,863
2021-02-01,Copperbelt,Lufwanyama,Confirmed,9387
2021-02-01,Copperbelt,Lufwanyama,Confirmed_Passive_CHW,11
2021-02-01,Copperbelt,Lufwanyama,Tested,10951
2021-02-01,Copperbelt,Lufwanyama,Tested_Passive_CHW,11
2021-02-01,Copperbelt,Masaiti,Clinical,91
2021-02-01,Copperbelt,Masaiti,Confirmed,1826
2021-02-01,Copperbelt,Masaiti,Confirmed_Passive_CHW,70
2021-02-01,Copperbelt,Masaiti,Tested,6849
2021-02-01,Copperbelt,Masaiti,Tested_Passive_CHW,90
2021-02-01,Copperbelt,Mpongwe,Clinical,509
2021-02-01,Copperbelt,Mpongwe,Confirmed,9062
2021-02-01,Copperbelt,Mpongwe,Confirmed_Passive_CHW,0
2021-02-01,Copperbelt,Mpongwe,Tested,16214
2021-02-01,Copperbelt,Mpongwe,Tested_Passive_CHW,0
2021-02-01,Copperbelt,Mufulira,Clinical,444
2021-02-01,Copperbelt,Mufulira,Confirmed,5614
2021-02-01,Copperbelt,Mufulira,Tested,13920
2021-02-01,Copperbelt,Ndola,Clinical,405
2021-02-01,Copperbelt,Ndola,Confirmed,12434
2021-02-01,Copperbelt,Ndola,Tested,28860
2021-02-01,Eastern,Chadiza,Confirmed,1961
2021-02-01,Eastern,Chadiza,Confirmed_Passive_CHW,6644
2021-02-01,Eastern,Chadiza,Tested,5559
2021-02-01,Eastern,Chadiza,Tested_Passive_CHW,12979
2021-02-01,Eastern,Chasefu,Clinical,636
2021-02-01,Eastern,Chasefu,Confirmed,14881
2021-02-01,Eastern,Chasefu,Tested,22626
2021-02-01,Eastern,Chipangali,Clinical,1220
2021-02-01,Eastern,Chipangali,Confirmed,16548
2021-02-01,Eastern,Chipangali,Confirmed_Passive_CHW,333
2021-02-01,Eastern,Chipangali,Tested,27448
2021-02-01,Eastern,Chipangali,Tested_Passive_CHW,677
2021-02-01,Eastern,Chipata,Clinical,76
2021-02-01,Eastern,Chipata,Confirmed,9786
2021-02-01,Eastern,Chipata,Confirmed_Passive_CHW,5323
2021-02-01,Eastern,Chipata,Tested,23206
2021-02-01,Eastern,Chipata,Tested_Passive_CHW,9455
2021-02-01,Eastern,Kasenengwa,Confirmed,2816
2021-02-01,Eastern,Kasenengwa,Confirmed_Passive_CHW,1447
2021-02-01,Eastern,Kasenengwa,Tested,6624
2021-02-01,Eastern,Kasenengwa,Tested_Passive_CHW,3436
2021-02-01,Eastern,Katete,Confirmed,1151
2021-02-01,Eastern,Katete,Confirmed_Passive_CHW,3342
2021-02-01,Eastern,Katete,Tested,7331
2021-02-01,Eastern,Katete,Tested_Passive_CHW,11993
2021-02-01,Eastern,Lumezi,Confirmed,9576
2021-02-01,Eastern,Lumezi,Tested,15677
2021-02-01,Eastern,Lundazi,Confirmed,7792
2021-02-01,Eastern,Lundazi,Tested,11944
2021-02-01,Eastern,Lusangazi,Confirmed,594
2021-02-01,Eastern,Lusangazi,Confirmed_Passive_CHW,2001
2021-02-01,Eastern,Lusangazi,Tested,1800
2021-02-01,Eastern,Lusangazi,Tested_Passive_CHW,4442
2021-02-01,Eastern,Mambwe,Clinical,2
2021-02-01,Eastern,Mambwe,Confirmed,1200
2021-02-01,Eastern,Mambwe,Confirmed_Passive_CHW,4339
2021-02-01,Eastern,Mambwe,Tested,6267
2021-02-01,Eastern,Mambwe,Tested_Passive_CHW,8549
2021-02-01,Eastern,Nyimba,Clinical,22
2021-02-01,Eastern,Nyimba,Confirmed,3860
2021-02-01,Eastern,Nyimba,Confirmed_Passive_CHW,4462
2021-02-01,Eastern,Nyimba,Tested,10696
2021-02-01,Eastern,Nyimba,Tested_Passive_CHW,7853
2021-02-01,Eastern,Petauke,Clinical,12
2021-02-01,Eastern,Petauke,Confirmed,3421
2021-02-01,Eastern,Petauke,Confirmed_Passive_CHW,5552
2021-02-01,Eastern,Petauke,Tested,9867
2021-02-01,Eastern,Petauke,Tested_Passive_CHW,11490
2021-02-01,Eastern,Sinda,Confirmed,414
2021-02-01,Eastern,Sinda,Confirmed_Passive_CHW,1319
2021-02-01,Eastern,Sinda,Tested,3522
2021-02-01,Eastern,Sinda,Tested_Passive_CHW,8854
2021-02-01,Eastern,Vubwi,Clinical,97
2021-02-01,Eastern,Vubwi,Confirmed,6685
2021-02-01,Eastern,Vubwi,Confirmed_Passive_CHW,2094
2021-02-01,Eastern,Vubwi,Tested,10229
2021-02-01,Eastern,Vubwi,Tested_Passive_CHW,3093
2021-02-01,Luapula,Chembe,Confirmed,3779
2021-02-01,Luapula,Chembe,Confirmed_Passive_CHW,257
2021-02-01,Luapula,Chembe,Tested,5940
2021-02-01,Luapula,Chembe,Tested_Passive_CHW,366
2021-02-01,Luapula,Chienge,Clinical,117
2021-02-01,Luapula,Chienge,Confirmed,3965
2021-02-01,Luapula,Chienge,Tested,6472
2021-02-01,Luapula,Chifunabuli,Confirmed,9122
2021-02-01,Luapula,Chifunabuli,Tested,12231
2021-02-01,Luapula,Chipili,Confirmed,1903
2021-02-01,Luapula,Chipili,Tested,2900
2021-02-01,Luapula,Kawambwa,Clinical,1553
2021-02-01,Luapula,Kawambwa,Confirmed,5760
2021-02-01,Luapula,Kawambwa,Tested,8346
2021-02-01,Luapula,Lunga,Confirmed,773
2021-02-01,Luapula,Lunga,Tested,1387
2021-02-01,Luapula,Mansa,Clinical,31
2021-02-01,Luapula,Mansa,Confirmed,14420
2021-02-01,Luapula,Mansa,Tested,26469
2021-02-01,Luapula,Milenge,Clinical,18
2021-02-01,Luapula,Milenge,Confirmed,3929
2021-02-01,Luapula,Milenge,Tested,7075
2021-02-01,Luapula,Mwansabombwe,Confirmed,3014
2021-02-01,Luapula,Mwansabombwe,Tested,5030
2021-02-01,Luapula,Mwense,Confirmed,6631
2021-02-01,Luapula,Mwense,Tested,11441
2021-02-01,Luapula,Nchelenge,Clinical,384
2021-02-01,Luapula,Nchelenge,Confirmed,7437
2021-02-01,Luapula,Nchelenge,Confirmed_Passive_CHW,35
2021-02-01,Luapula,Nchelenge,Tested,12041
2021-02-01,Luapula,Nchelenge,Tested_Passive_CHW,42
2021-02-01,Luapula,Samfya,Clinical,383
2021-02-01,Luapula,Samfya,Confirmed,6635
2021-02-01,Luapula,Samfya,Tested,11415
2021-02-01,Lusaka,Chilanga,Clinical,36
2021-02-01,Lusaka,Chilanga,Confirmed,187
2021-02-01,Lusaka,Chilanga,Tested,2047
2021-02-01,Lusaka,Chirundu,Clinical,3
2021-02-01,Lusaka,Chirundu,Confirmed,564
2021-02-01,Lusaka,Chirundu,Confirmed_Passive_CHW,411
2021-02-01,Lusaka,Chirundu,Tested,1934
2021-02-01,Lusaka,Chirundu,Tested_Passive_CHW,1181
2021-02-01,Lusaka,Chongwe,Clinical,433
2021-02-01,Lusaka,Chongwe,Confirmed,1587
2021-02-01,Lusaka,Chongwe,Tested,4345
2021-02-01,Lusaka,Kafue,Clinical,92
2021-02-01,Lusaka,Kafue,Confirmed,1013
2021-02-01,Lusaka,Kafue,Confirmed_Passive_CHW,26
2021-02-01,Lusaka,Kafue,Tested,3810
2021-02-01,Lusaka,Kafue,Tested_Passive_CHW,84
2021-02-01,Lusaka,Luangwa,Clinical,4
2021-02-01,Lusaka,Luangwa,Confirmed,966
2021-02-01,Lusaka,Luangwa,Tested,3768
2021-02-01,Lusaka,Lusaka,Clinical,214
2021-02-01,Lusaka,Lusaka,Confirmed,1564
2021-02-01,Lusaka,Lusaka,Confirmed_Passive_CHW,2
2021-02-01,Lusaka,Lusaka,Tested,14170
2021-02-01,Lusaka,Lusaka,Tested_Passive_CHW,39
2021-02-01,Lusaka,Rufunsa,Clinical,20
2021-02-01,Lusaka,Rufunsa,Confirmed,7035
2021-02-01,Lusaka,Rufunsa,Tested,10584
2021-02-01,Muchinga,Chama,Clinical,45
2021-02-01,Muchinga,Chama,Confirmed,6390
2021-02-01,Muchinga,Chama,Confirmed_Passive_CHW,1033
2021-02-01,Muchinga,Chama,Tested,12130
2021-02-01,Muchinga,Chama,Tested_Passive_CHW,1896
2021-02-01,Muchinga,Chinsali,Clinical,35
2021-02-01,Muchinga,Chinsali,Confirmed,9579
2021-02-01,Muchinga,Chinsali,Tested,15216
2021-02-01,Muchinga,Isoka,Confirmed,5731
2021-02-01,Muchinga,Isoka,Tested,9514
2021-02-01,Muchinga,Kanchibiya,Clinical,295
2021-02-01,Muchinga,Kanchibiya,Confirmed,2988
2021-02-01,Muchinga,Kanchibiya,Tested,5652
2021-02-01,Muchinga,Lavushimanda,Clinical,14
2021-02-01,Muchinga,Lavushimanda,Confirmed,3286
2021-02-01,Muchinga,Lavushimanda,Tested,5288
2021-02-01,Muchinga,Mafinga,Clinical,205
2021-02-01,Muchinga,Mafinga,Confirmed,3734
2021-02-01,Muchinga,Mafinga,Tested,5627
2021-02-01,Muchinga,Mpika,Confirmed,12455
2021-02-01,Muchinga,Mpika,Confirmed_Passive_CHW,678
2021-02-01,Muchinga,Mpika,Tested,12249
2021-02-01,Muchinga,Mpika,Tested_Passive_CHW,1018
2021-02-01,Muchinga,Nakonde,Clinical,108
2021-02-01,Muchinga,Nakonde,Confirmed,5039
2021-02-01,Muchinga,Nakonde,Confirmed_Passive_CHW,202
2021-02-01,Muchinga,Nakonde,Tested,9706
2021-02-01,Muchinga,Nakonde,Tested_Passive_CHW,416
2021-02-01,Muchinga,Shiwang'andu,Confirmed,4161
2021-02-01,Muchinga,Shiwang'andu,Tested,7213
2021-02-01,Northern,Chilubi,Clinical,1724
2021-02-01,Northern,Chilubi,Confirmed,2594
2021-02-01,Northern,Chilubi,Tested,3005
2021-02-01,Northern,Kaputa,Clinical,12
2021-02-01,Northern,Kaputa,Confirmed,2058
2021-02-01,Northern,Kaputa,Tested,4412
2021-02-01,Northern,Kasama,Clinical,1143
2021-02-01,Northern,Kasama,Confirmed,10748
2021-02-01,Northern,Kasama,Tested,16111
2021-02-01,Northern,Lunte,Clinical,87
2021-02-01,Northern,Lunte,Confirmed,2579
2021-02-01,Northern,Lunte,Tested,3874
2021-02-01,Northern,Lupososhi,Clinical,5
2021-02-01,Northern,Lupososhi,Confirmed,3226
2021-02-01,Northern,Lupososhi,Tested,3734
2021-02-01,Northern,Luwingu,Clinical,190
2021-02-01,Northern,Luwingu,Confirmed,4277
2021-02-01,Northern,Luwingu,Tested,6496
2021-02-01,Northern,Mbala,Clinical,30
2021-02-01,Northern,Mbala,Confirmed,3227
2021-02-01,Northern,Mbala,Confirmed_Passive_CHW,188
2021-02-01,Northern,Mbala,Tested,6561
2021-02-01,Northern,Mbala,Tested_Passive_CHW,274
2021-02-01,Northern,Mporokoso,Confirmed,1740
2021-02-01,Northern,Mporokoso,Tested,3468
2021-02-01,Northern,Mpulungu,Clinical,234
2021-02-01,Northern,Mpulungu,Confirmed,4003
2021-02-01,Northern,Mpulungu,Tested,7588
2021-02-01,Northern,Mungwi,Clinical,2388
2021-02-01,Northern,Mungwi,Confirmed,7179
2021-02-01,Northern,Mungwi,Tested,9615
2021-02-01,Northern,Nsama,Clinical,38
2021-02-01,Northern,Nsama,Confirmed,2338
2021-02-01,Northern,Nsama,Tested,3821
2021-02-01,Northern,Senga,Clinical,187
2021-02-01,Northern,Senga,Confirmed,2253
2021-02-01,Northern,Senga,Confirmed_Passive_CHW,40
2021-02-01,Northern,Senga,Tested,4322
2021-02-01,Northern,Senga,Tested_Passive_CHW,89
2021-02-01,Northwestern,Chavuma,Confirmed,3936
2021-02-01,Northwestern,Chavuma,Tested,10262
2021-02-01,Northwestern,Ikelenge,Confirmed,1883
2021-02-01,Northwestern,Ikelenge,Tested,4462
2021-02-01,Northwestern,Kabompo,Clinical,1
2021-02-01,Northwestern,Kabompo,Confirmed,3107
2021-02-01,Northwestern,Kabompo,Tested,9372
2021-02-01,Northwestern,Kalumbila,Clinical,446
2021-02-01,Northwestern,Kalumbila,Confirmed,9826
2021-02-01,Northwestern,Kalumbila,Confirmed_Passive_CHW,485
2021-02-01,Northwestern,Kalumbila,Tested,16358
2021-02-01,Northwestern,Kalumbila,Tested_Passive_CHW,661
2021-02-01,Northwestern,Kasempa,Confirmed,8846
2021-02-01,Northwestern,Kasempa,Confirmed_Passive_CHW,402
2021-02-01,Northwestern,Kasempa,Tested,15096
2021-02-01,Northwestern,Kasempa,Tested_Passive_CHW,519
2021-02-01,Northwestern,Manyinga,Confirmed,3234
2021-02-01,Northwestern,Manyinga,Confirmed_Passive_CHW,523
2021-02-01,Northwestern,Manyinga,Tested,5542
2021-02-01,Northwestern,Manyinga,Tested_Passive_CHW,660
2021-02-01,Northwestern,Mufumbwe,Confirmed,8478
2021-02-01,Northwestern,Mufumbwe,Confirmed_Passive_CHW,983
2021-02-01,Northwestern,Mufumbwe,Tested,13446
2021-02-01,Northwestern,Mufumbwe,Tested_Passive_CHW,1264
2021-02-01,Northwestern,Mushindamo,Confirmed,501
2021-02-01,Northwestern,Mushindamo,Confirmed_Passive_CHW,208
2021-02-01,Northwestern,Mushindamo,Tested,3995
2021-02-01,Northwestern,Mushindamo,Tested_Passive_CHW,261
2021-02-01,Northwestern,Mwinilunga,Confirmed,3460
2021-02-01,Northwestern,Mwinilunga,Confirmed_Passive_CHW,627
2021-02-01,Northwestern,Mwinilunga,Tested,608
2021-02-01,Northwestern,Mwinilunga,Tested_Passive_CHW,821
2021-02-01,Northwestern,Solwezi,Clinical,651
2021-02-01,Northwestern,Solwezi,Confirmed,11196
2021-02-01,Northwestern,Solwezi,Tested,20075
2021-02-01,Northwestern,Zambezi,Clinical,48
2021-02-01,Northwestern,Zambezi,Confirmed,9567
2021-02-01,Northwestern,Zambezi,Confirmed_Passive_CHW,110
2021-02-01,Northwestern,Zambezi,Tested,15832
2021-02-01,Northwestern,Zambezi,Tested_Passive_CHW,119
2021-02-01,Southern,Chikankata,Confirmed,860
2021-02-01,Southern,Chikankata,Confirmed_Passive_CHW,226
2021-02-01,Southern,Chikankata,Tested,2785
2021-02-01,Southern,Chikankata,Tested_Passive_CHW,816
2021-02-01,Southern,Choma,Confirmed,443
2021-02-01,Southern,Choma,Confirmed_Passive_CHW,264
2021-02-01,Southern,Choma,Tested,3458
2021-02-01,Southern,Choma,Tested_Passive_CHW,1884
2021-02-01,Southern,Gwembe,Confirmed,1599
2021-02-01,Southern,Gwembe,Confirmed_Passive_CHW,3071
2021-02-01,Southern,Gwembe,Tested,4945
2021-02-01,Southern,Gwembe,Tested_Passive_CHW,5570
2021-02-01,Southern,Kalomo,Clinical,8
2021-02-01,Southern,Kalomo,Confirmed,361
2021-02-01,Southern,Kalomo,Confirmed_Passive_CHW,586
2021-02-01,Southern,Kalomo,Tested,2594
2021-02-01,Southern,Kalomo,Tested_Passive_CHW,3046
2021-02-01,Southern,Kazungula,Clinical,9
2021-02-01,Southern,Kazungula,Confirmed,419
2021-02-01,Southern,Kazungula,Confirmed_Passive_CHW,680
2021-02-01,Southern,Kazungula,Tested,1699
2021-02-01,Southern,Kazungula,Tested_Passive_CHW,2693
2021-02-01,Southern,Livingstone,Confirmed,145
2021-02-01,Southern,Livingstone,Confirmed_Passive_CHW,3
2021-02-01,Southern,Livingstone,Tested,1205
2021-02-01,Southern,Livingstone,Tested_Passive_CHW,476
2021-02-01,Southern,Mazabuka,Confirmed,125
2021-02-01,Southern,Mazabuka,Confirmed_Passive_CHW,11
2021-02-01,Southern,Mazabuka,Tested,1690
2021-02-01,Southern,Mazabuka,Tested_Passive_CHW,599
2021-02-01,Southern,Monze,Clinical,3
2021-02-01,Southern,Monze,Confirmed,182
2021-02-01,Southern,Monze,Confirmed_Passive_CHW,49
2021-02-01,Southern,Monze,Tested,1848
2021-02-01,Southern,Monze,Tested_Passive_CHW,947
2021-02-01,Southern,Namwala,Confirmed,70
2021-02-01,Southern,Namwala,Confirmed_Passive_CHW,7
2021-02-01,Southern,Namwala,Tested,1602
2021-02-01,Southern,Namwala,Tested_Passive_CHW,789
2021-02-01,Southern,Pemba,Confirmed,412
2021-02-01,Southern,Pemba,Confirmed_Passive_CHW,192
2021-02-01,Southern,Pemba,Tested,1557
2021-02-01,Southern,Pemba,Tested_Passive_CHW,1057
2021-02-01,Southern,Siavonga,Clinical,14
2021-02-01,Southern,Siavonga,Confirmed,685
2021-02-01,Southern,Siavonga,Confirmed_Passive_CHW,218
2021-02-01,Southern,Siavonga,Tested,2224
2021-02-01,Southern,Siavonga,Tested_Passive_CHW,645
2021-02-01,Southern,Sinazongwe,Clinical,421
2021-02-01,Southern,Sinazongwe,Confirmed,2059
2021-02-01,Southern,Sinazongwe,Confirmed_Passive_CHW,3595
2021-02-01,Southern,Sinazongwe,Tested,6349
2021-02-01,Southern,Sinazongwe,Tested_Passive_CHW,7971
2021-02-01,Southern,Zimba,Confirmed,100
2021-02-01,Southern,Zimba,Confirmed_Passive_CHW,91
2021-02-01,Southern,Zimba,Tested,1341
2021-02-01,Southern,Zimba,Tested_Passive_CHW,1224
2021-02-01,Western,Kalabo,Clinical,981
2021-02-01,Western,Kalabo,Confirmed,8154
2021-02-01,Western,Kalabo,Confirmed_Passive_CHW,620
2021-02-01,Western,Kalabo,Tested,12469
2021-02-01,Western,Kalabo,Tested_Passive_CHW,943
2021-02-01,Western,Kaoma,Clinical,6953
2021-02-01,Western,Kaoma,Confirmed,8334
2021-02-01,Western,Kaoma,Confirmed_Passive_CHW,0
2021-02-01,Western,Kaoma,Tested,3922
2021-02-01,Western,Kaoma,Tested_Passive_CHW,0
2021-02-01,Western,Limulunga,Clinical,61
2021-02-01,Western,Limulunga,Confirmed,5533
2021-02-01,Western,Limulunga,Tested,8915
2021-02-01,Western,Luampa,Clinical,353
2021-02-01,Western,Luampa,Confirmed,10104
2021-02-01,Western,Luampa,Confirmed_Passive_CHW,0
2021-02-01,Western,Luampa,Tested,21797
2021-02-01,Western,Luampa,Tested_Passive_CHW,0
2021-02-01,Western,Lukulu,Clinical,1211
2021-02-01,Western,Lukulu,Confirmed,6277
2021-02-01,Western,Lukulu,Confirmed_Passive_CHW,0
2021-02-01,Western,Lukulu,Tested,11531
2021-02-01,Western,Lukulu,Tested_Passive_CHW,0
2021-02-01,Western,Mitete,Clinical,564
2021-02-01,Western,Mitete,Confirmed,2711
2021-02-01,Western,Mitete,Confirmed_Passive_CHW,133
2021-02-01,Western,Mitete,Tested,4101
2021-02-01,Western,Mitete,Tested_Passive_CHW,285
2021-02-01,Western,Mongu,Clinical,1571
2021-02-01,Western,Mongu,Confirmed,6477
2021-02-01,Western,Mongu,Confirmed_Passive_CHW,71
2021-02-01,Western,Mongu,Tested,12509
2021-02-01,Western,Mongu,Tested_Passive_CHW,117
2021-02-01,Western,Mulobezi,Clinical,2659
2021-02-01,Western,Mulobezi,Confirmed,3761
2021-02-01,Western,Mulobezi,Confirmed_Passive_CHW,1997
2021-02-01,Western,Mulobezi,Tested,6857
2021-02-01,Western,Mulobezi,Tested_Passive_CHW,2777
2021-02-01,Western,Mwandi,Confirmed,1422
2021-02-01,Western,Mwandi,Confirmed_Passive_CHW,1565
2021-02-01,Western,Mwandi,Tested,2976
2021-02-01,Western,Mwandi,Tested_Passive_CHW,2763
2021-02-01,Western,Nalolo,Clinical,158
2021-02-01,Western,Nalolo,Confirmed,3679
2021-02-01,Western,Nalolo,Confirmed_Passive_CHW,1690
2021-02-01,Western,Nalolo,Tested,6621
2021-02-01,Western,Nalolo,Tested_Passive_CHW,2820
2021-02-01,Western,Nkeyema,Clinical,625
2021-02-01,Western,Nkeyema,Confirmed,5223
2021-02-01,Western,Nkeyema,Confirmed_Passive_CHW,34
2021-02-01,Western,Nkeyema,Tested,7859
2021-02-01,Western,Nkeyema,Tested_Passive_CHW,40
2021-02-01,Western,Senanga,Clinical,163
2021-02-01,Western,Senanga,Confirmed,8537
2021-02-01,Western,Senanga,Confirmed_Passive_CHW,485
2021-02-01,Western,Senanga,Tested,13515
2021-02-01,Western,Senanga,Tested_Passive_CHW,677
2021-02-01,Western,Sesheke,Clinical,266
2021-02-01,Western,Sesheke,Confirmed,5826
2021-02-01,Western,Sesheke,Confirmed_Passive_CHW,695
2021-02-01,Western,Sesheke,Tested,9271
2021-02-01,Western,Sesheke,Tested_Passive_CHW,1184
2021-02-01,Western,Shang'ombo,Clinical,53
2021-02-01,Western,Shang'ombo,Confirmed,3368
2021-02-01,Western,Shang'ombo,Confirmed_Passive_CHW,3650
2021-02-01,Western,Shang'ombo,Tested,4041
2021-02-01,Western,Shang'ombo,Tested_Passive_CHW,5707
2021-02-01,Western,Sikongo,Clinical,265
2021-02-01,Western,Sikongo,Confirmed,2285
2021-02-01,Western,Sikongo,Confirmed_Passive_CHW,7
2021-02-01,Western,Sikongo,Tested,3968
2021-02-01,Western,Sikongo,Tested_Passive_CHW,7
2021-02-01,Western,Sioma,Clinical,607
2021-02-01,Western,Sioma,Confirmed,6182
2021-02-01,Western,Sioma,Confirmed_Passive_CHW,1046
2021-02-01,Western,Sioma,Tested,9856
2021-02-01,Western,Sioma,Tested_Passive_CHW,1969
2021-02-01,NA,NA,Confirmed_Passive_CHW,42
2021-02-01,NA,NA,Tested_Passive_CHW,281
2021-03-01,Central,Chibombo,Confirmed,3466
2021-03-01,Central,Chibombo,Tested,16289
2021-03-01,Central,Chisamba,Confirmed,5552
2021-03-01,Central,Chisamba,Tested,9418
2021-03-01,Central,Chitambo,Clinical,6
2021-03-01,Central,Chitambo,Confirmed,6862
2021-03-01,Central,Chitambo,Tested,9999
2021-03-01,Central,Itezhi-tezhi,Clinical,57
2021-03-01,Central,Itezhi-tezhi,Confirmed,467
2021-03-01,Central,Itezhi-tezhi,Confirmed_Passive_CHW,397
2021-03-01,Central,Itezhi-tezhi,Tested,2925
2021-03-01,Central,Itezhi-tezhi,Tested_Passive_CHW,1427
2021-03-01,Central,Kabwe,Clinical,16
2021-03-01,Central,Kabwe,Confirmed,6395
2021-03-01,Central,Kabwe,Tested,16470
2021-03-01,Central,Kapiri-Mposhi,Clinical,404
2021-03-01,Central,Kapiri-Mposhi,Confirmed,20646
2021-03-01,Central,Kapiri-Mposhi,Confirmed_Passive_CHW,123
2021-03-01,Central,Kapiri-Mposhi,Tested,30712
2021-03-01,Central,Kapiri-Mposhi,Tested_Passive_CHW,196
2021-03-01,Central,Luano,Clinical,3
2021-03-01,Central,Luano,Confirmed,7652
2021-03-01,Central,Luano,Tested,8899
2021-03-01,Central,Mkushi,Clinical,59
2021-03-01,Central,Mkushi,Confirmed,13013
2021-03-01,Central,Mkushi,Tested,23429
2021-03-01,Central,Mumbwa,Clinical,7
2021-03-01,Central,Mumbwa,Confirmed,3065
2021-03-01,Central,Mumbwa,Confirmed_Passive_CHW,1908
2021-03-01,Central,Mumbwa,Tested,6827
2021-03-01,Central,Mumbwa,Tested_Passive_CHW,5047
2021-03-01,Central,Ngabwe,Confirmed,2482
2021-03-01,Central,Ngabwe,Confirmed_Passive_CHW,1169
2021-03-01,Central,Ngabwe,Tested,4966
2021-03-01,Central,Ngabwe,Tested_Passive_CHW,1666
2021-03-01,Central,Serenje,Clinical,854
2021-03-01,Central,Serenje,Confirmed,12912
2021-03-01,Central,Serenje,Tested,18349
2021-03-01,Central,Shibuyunji,Confirmed,265
2021-03-01,Central,Shibuyunji,Confirmed_Passive_CHW,161
2021-03-01,Central,Shibuyunji,Tested,1638
2021-03-01,Central,Shibuyunji,Tested_Passive_CHW,1105
2021-03-01,Copperbelt,Chililabombwe,Clinical,58
2021-03-01,Copperbelt,Chililabombwe,Confirmed,5164
2021-03-01,Copperbelt,Chililabombwe,Confirmed_Passive_CHW,1407
2021-03-01,Copperbelt,Chililabombwe,Tested,12987
2021-03-01,Copperbelt,Chililabombwe,Tested_Passive_CHW,2430
2021-03-01,Copperbelt,Chingola,Clinical,289
2021-03-01,Copperbelt,Chingola,Confirmed,11862
2021-03-01,Copperbelt,Chingola,Confirmed_Passive_CHW,0
2021-03-01,Copperbelt,Chingola,Tested,20845
2021-03-01,Copperbelt,Chingola,Tested_Passive_CHW,0
2021-03-01,Copperbelt,Kalulushi,Clinical,14
2021-03-01,Copperbelt,Kalulushi,Confirmed,7828
2021-03-01,Copperbelt,Kalulushi,Tested,16712
2021-03-01,Copperbelt,Kitwe,Clinical,1616
2021-03-01,Copperbelt,Kitwe,Confirmed,9937
2021-03-01,Copperbelt,Kitwe,Tested,20528
2021-03-01,Copperbelt,Luanshya,Clinical,2
2021-03-01,Copperbelt,Luanshya,Confirmed,14183
