,period,province,district,count
3205,4/1/2020,Luapula,Mwense,7771
3206,4/1/2020,Luapula,Nchelenge,16674
3207,4/1/2020,Luapula,Samfya,13713
3208,4/1/2020,Lusaka,Chilanga,331
3209,4/1/2020,Lusaka,Chirundu,1057
3210,4/1/2020,Lusaka,Chongwe,4294
3211,4/1/2020,Lusaka,Kafue,2442
3212,4/1/2020,Lusaka,Luangwa,3512
3213,4/1/2020,Lusaka,Lusaka,3346
3214,4/1/2020,Lusaka,Rufunsa,14975
3215,4/1/2020,Muchinga,Chama,20895
3216,4/1/2020,Muchinga,Chinsali,10678
3217,4/1/2020,Muchinga,Isoka,10049
3218,4/1/2020,Muchinga,Kanchibiya,5402
3219,4/1/2020,Muchinga,Lavushimanda,5724
3220,4/1/2020,Muchinga,Mafinga,9350
3221,4/1/2020,Muchinga,Mpika,17996
3222,4/1/2020,Muchinga,Nakonde,10165
3223,4/1/2020,Muchinga,Shiwang'andu,7043
3224,4/1/2020,Northern,Chilubi,6040
3225,4/1/2020,Northern,Kaputa,5823
3226,4/1/2020,Northern,Kasama,17260
3227,4/1/2020,Northern,Lunte,4512
3228,4/1/2020,Northern,Lupososhi,2959
3229,4/1/2020,Northern,Luwingu,4603
3230,4/1/2020,Northern,Mbala,6920
3231,4/1/2020,Northern,Mporokoso,4352
3232,4/1/2020,Northern,Mpulungu,1897
3233,4/1/2020,Northern,Mungwi,12574
3234,4/1/2020,Northern,Nsama,3906
3235,4/1/2020,Northern,Senga,5809
3236,4/1/2020,Northwestern,Chavuma,8688
3237,4/1/2020,Northwestern,Ikelenge,3667
3238,4/1/2020,Northwestern,Kabompo,10450
3239,4/1/2020,Northwestern,Kalumbila,22682
3240,4/1/2020,Northwestern,Kasempa,15289
3241,4/1/2020,Northwestern,Manyinga,13008
3242,4/1/2020,Northwestern,Mufumbwe,14619
3243,4/1/2020,Northwestern,Mushindamo,4523
3244,4/1/2020,Northwestern,Mwinilunga,12156
3245,4/1/2020,Northwestern,Solwezi,23775
3246,4/1/2020,Northwestern,Zambezi,15438
3247,4/1/2020,Southern,Chikankata,1178
3248,4/1/2020,Southern,Choma,2848
3249,4/1/2020,Southern,Gwembe,2789
3250,4/1/2020,Southern,Kalomo,5124
3251,4/1/2020,Southern,Kazungula,3536
3252,4/1/2020,Southern,Livingstone,209
3253,4/1/2020,Southern,Mazabuka,825
3254,4/1/2020,Southern,Monze,826
3255,4/1/2020,Southern,Namwala,1299
3256,4/1/2020,Southern,Pemba,1698
3257,4/1/2020,Southern,Siavonga,2755
3258,4/1/2020,Southern,Sinazongwe,6813
3259,4/1/2020,Southern,Zimba,612
3260,4/1/2020,Western,Kalabo,9572
3261,4/1/2020,Western,Kaoma,22687
3262,4/1/2020,Western,Limulunga,5442
3263,4/1/2020,Western,Luampa,14644
3264,4/1/2020,Western,Lukulu,9272
3265,4/1/2020,Western,Mitete,2799
3266,4/1/2020,Western,Mongu,19842
3267,4/1/2020,Western,Mulobezi,5838
3268,4/1/2020,Western,Mwandi,1201
3269,4/1/2020,Western,Nalolo,8251
3270,4/1/2020,Western,Nkeyema,10807
3271,4/1/2020,Western,Senanga,14881
3272,4/1/2020,Western,Sesheke,4331
3273,4/1/2020,Western,Shang'ombo,3066
3274,4/1/2020,Western,Sikongo,3891
3275,4/1/2020,Western,Sioma,4686
3276,4/1/2020,NA,NA,2256
3277,5/1/2020,Central,Chibombo,13040
3278,5/1/2020,Central,Chisamba,3969
3279,5/1/2020,Central,Chitambo,6599
3280,5/1/2020,Central,Itezhi-tezhi,3213
3281,5/1/2020,Central,Kabwe,11089
3282,5/1/2020,Central,Kapiri-Mposhi,16992
3283,5/1/2020,Central,Luano,5753
3284,5/1/2020,Central,Mkushi,11748
3285,5/1/2020,Central,Mumbwa,7382
3286,5/1/2020,Central,Ngabwe,4904
3287,5/1/2020,Central,Serenje,11742
3288,5/1/2020,Central,Shibuyunji,1318
3289,5/1/2020,Copperbelt,Chililabombwe,7435
3290,5/1/2020,Copperbelt,Chingola,11226
3291,5/1/2020,Copperbelt,Kalulushi,13244
3292,5/1/2020,Copperbelt,Kitwe,20576
3293,5/1/2020,Copperbelt,Luanshya,17366
3294,5/1/2020,Copperbelt,Lufwanyama,14983
3295,5/1/2020,Copperbelt,Masaiti,15879
3296,5/1/2020,Copperbelt,Mpongwe,20602
3297,5/1/2020,Copperbelt,Mufulira,6601
3298,5/1/2020,Copperbelt,Ndola,22119
3299,5/1/2020,Eastern,Chadiza,22984
3300,5/1/2020,Eastern,Chasefu,17519
3301,5/1/2020,Eastern,Chipangali,16641
3302,5/1/2020,Eastern,Chipata,25918
3303,5/1/2020,Eastern,Kasenengwa,16676
3304,5/1/2020,Eastern,Katete,23113
3305,5/1/2020,Eastern,Lumezi,17717
3306,5/1/2020,Eastern,Lundazi,13580
3307,5/1/2020,Eastern,Lusangazi,6593
3308,5/1/2020,Eastern,Mambwe,18731
3309,5/1/2020,Eastern,Nyimba,27556
3310,5/1/2020,Eastern,Petauke,28144
3311,5/1/2020,Eastern,Sinda,19181
3312,5/1/2020,Eastern,Vubwi,10898
3313,5/1/2020,Luapula,Chembe,3341
3314,5/1/2020,Luapula,Chienge,8290
3315,5/1/2020,Luapula,Chifunabuli,10415
3316,5/1/2020,Luapula,Chipili,2868
3317,5/1/2020,Luapula,Kawambwa,9514
3318,5/1/2020,Luapula,Lunga,1225
3319,5/1/2020,Luapula,Mansa,22828
3320,5/1/2020,Luapula,Milenge,4078
3321,5/1/2020,Luapula,Mwansabombwe,5558
3322,5/1/2020,Luapula,Mwense,7676
3323,5/1/2020,Luapula,Nchelenge,15572
3324,5/1/2020,Luapula,Samfya,13498
3325,5/1/2020,Lusaka,Chilanga,391
3326,5/1/2020,Lusaka,Chirundu,895
3327,5/1/2020,Lusaka,Chongwe,3359
3328,5/1/2020,Lusaka,Kafue,1569
3329,5/1/2020,Lusaka,Luangwa,2106
3330,5/1/2020,Lusaka,Lusaka,3598
3331,5/1/2020,Lusaka,Rufunsa,9342
3332,5/1/2020,Muchinga,Chama,17842
3333,5/1/2020,Muchinga,Chinsali,9097
3334,5/1/2020,Muchinga,Isoka,10943
3335,5/1/2020,Muchinga,Kanchibiya,5148
3336,5/1/2020,Muchinga,Lavushimanda,3725
3337,5/1/2020,Muchinga,Mafinga,9838
3338,5/1/2020,Muchinga,Mpika,13677
3339,5/1/2020,Muchinga,Nakonde,9372
3340,5/1/2020,Muchinga,Shiwang'andu,5223
3341,5/1/2020,Northern,Chilubi,5321
3342,5/1/2020,Northern,Kaputa,5802
3343,5/1/2020,Northern,Kasama,19368
3344,5/1/2020,Northern,Lunte,6635
3345,5/1/2020,Northern,Lupososhi,3305
3346,5/1/2020,Northern,Luwingu,6817
3347,5/1/2020,Northern,Mbala,7770
3348,5/1/2020,Northern,Mporokoso,5320
3349,5/1/2020,Northern,Mpulungu,2959
3350,5/1/2020,Northern,Mungwi,12226
3351,5/1/2020,Northern,Nsama,3824
3352,5/1/2020,Northern,Senga,8007
3353,5/1/2020,Northwestern,Chavuma,6841
3354,5/1/2020,Northwestern,Ikelenge,3638
3355,5/1/2020,Northwestern,Kabompo,7931
3356,5/1/2020,Northwestern,Kalumbila,15897
3357,5/1/2020,Northwestern,Kasempa,11355
3358,5/1/2020,Northwestern,Manyinga,10372
3359,5/1/2020,Northwestern,Mufumbwe,11318
3360,5/1/2020,Northwestern,Mushindamo,4915
3361,5/1/2020,Northwestern,Mwinilunga,9673
3362,5/1/2020,Northwestern,Solwezi,19434
3363,5/1/2020,Northwestern,Zambezi,11568
3364,5/1/2020,Southern,Chikankata,799
3365,5/1/2020,Southern,Choma,1871
3366,5/1/2020,Southern,Gwembe,1637
3367,5/1/2020,Southern,Kalomo,2633
3368,5/1/2020,Southern,Kazungula,1956
3369,5/1/2020,Southern,Livingstone,131
3370,5/1/2020,Southern,Mazabuka,442
3371,5/1/2020,Southern,Monze,644
3372,5/1/2020,Southern,Namwala,905
3373,5/1/2020,Southern,Pemba,1134
3374,5/1/2020,Southern,Siavonga,1727
3375,5/1/2020,Southern,Sinazongwe,4528
3376,5/1/2020,Southern,Zimba,322
3377,5/1/2020,Western,Kalabo,5236
3378,5/1/2020,Western,Kaoma,19938
3379,5/1/2020,Western,Limulunga,4883
3380,5/1/2020,Western,Luampa,10250
3381,5/1/2020,Western,Lukulu,8354
3382,5/1/2020,Western,Mitete,2610
3383,5/1/2020,Western,Mongu,10266
3384,5/1/2020,Western,Mulobezi,3335
3385,5/1/2020,Western,Mwandi,1192
3386,5/1/2020,Western,Nalolo,4776
3387,5/1/2020,Western,Nkeyema,9238
3388,5/1/2020,Western,Senanga,7769
3389,5/1/2020,Western,Sesheke,3282
3390,5/1/2020,Western,Shang'ombo,1805
3391,5/1/2020,Western,Sikongo,2645
3392,5/1/2020,Western,Sioma,4068
3393,5/1/2020,NA,NA,1566
3394,6/1/2020,Central,Chibombo,6363
3395,6/1/2020,Central,Chisamba,2685
3396,6/1/2020,Central,Chitambo,5396
3397,6/1/2020,Central,Itezhi-tezhi,774
3398,6/1/2020,Central,Kabwe,5256
3399,6/1/2020,Central,Kapiri-Mposhi,14082
3400,6/1/2020,Central,Luano,3591
3401,6/1/2020,Central,Mkushi,9082
3402,6/1/2020,Central,Mumbwa,2498
3403,6/1/2020,Central,Ngabwe,2064
3404,6/1/2020,Central,Serenje,6440
3405,6/1/2020,Central,Shibuyunji,305
3406,6/1/2020,Copperbelt,Chililabombwe,4240
3407,6/1/2020,Copperbelt,Chingola,7984
3408,6/1/2020,Copperbelt,Kalulushi,7489
3409,6/1/2020,Copperbelt,Kitwe,12078
3410,6/1/2020,Copperbelt,Luanshya,10334
3411,6/1/2020,Copperbelt,Lufwanyama,8839
3412,6/1/2020,Copperbelt,Masaiti,11363
3413,6/1/2020,Copperbelt,Mpongwe,13816
3414,6/1/2020,Copperbelt,Mufulira,6726
3415,6/1/2020,Copperbelt,Ndola,12930
3416,6/1/2020,Eastern,Chadiza,12661
3417,6/1/2020,Eastern,Chasefu,13272
3418,6/1/2020,Eastern,Chipangali,12088
3419,6/1/2020,Eastern,Chipata,14466
3420,6/1/2020,Eastern,Kasenengwa,10231
3421,6/1/2020,Eastern,Katete,11942
3422,6/1/2020,Eastern,Lumezi,12600
3423,6/1/2020,Eastern,Lundazi,9374
3424,6/1/2020,Eastern,Lusangazi,4193
3425,6/1/2020,Eastern,Mambwe,12307
3426,6/1/2020,Eastern,Nyimba,16672
3427,6/1/2020,Eastern,Petauke,16022
3428,6/1/2020,Eastern,Sinda,7619
3429,6/1/2020,Eastern,Vubwi,4437
3430,6/1/2020,Luapula,Chembe,2311
3431,6/1/2020,Luapula,Chienge,6691
3432,6/1/2020,Luapula,Chifunabuli,6255
3433,6/1/2020,Luapula,Chipili,2059
3434,6/1/2020,Luapula,Kawambwa,6815
3435,6/1/2020,Luapula,Lunga,1082
3436,6/1/2020,Luapula,Mansa,14229
3437,6/1/2020,Luapula,Milenge,2322
3438,6/1/2020,Luapula,Mwansabombwe,4439
3439,6/1/2020,Luapula,Mwense,6682
3440,6/1/2020,Luapula,Nchelenge,14789
3441,6/1/2020,Luapula,Samfya,6488
3442,6/1/2020,Lusaka,Chilanga,287
3443,6/1/2020,Lusaka,Chirundu,484
3444,6/1/2020,Lusaka,Chongwe,2053
3445,6/1/2020,Lusaka,Kafue,810
3446,6/1/2020,Lusaka,Luangwa,1902
3447,6/1/2020,Lusaka,Lusaka,3305
3448,6/1/2020,Lusaka,Rufunsa,3416
3449,6/1/2020,Muchinga,Chama,15579
3450,6/1/2020,Muchinga,Chinsali,7701
3451,6/1/2020,Muchinga,Isoka,8473
3452,6/1/2020,Muchinga,Kanchibiya,2695
3453,6/1/2020,Muchinga,Lavushimanda,2408
3454,6/1/2020,Muchinga,Mafinga,8683
3455,6/1/2020,Muchinga,Mpika,7803
3456,6/1/2020,Muchinga,Nakonde,10675
3457,6/1/2020,Muchinga,Shiwang'andu,3692
3458,6/1/2020,Northern,Chilubi,3965
3459,6/1/2020,Northern,Kaputa,4835
3460,6/1/2020,Northern,Kasama,14459
3461,6/1/2020,Northern,Lunte,4455
3462,6/1/2020,Northern,Lupososhi,2294
3463,6/1/2020,Northern,Luwingu,5469
3464,6/1/2020,Northern,Mbala,8582
3465,6/1/2020,Northern,Mporokoso,2387
3466,6/1/2020,Northern,Mpulungu,5155
3467,6/1/2020,Northern,Mungwi,11171
3468,6/1/2020,Northern,Nsama,3229
3469,6/1/2020,Northern,Senga,6486
3470,6/1/2020,Northwestern,Chavuma,7981
3471,6/1/2020,Northwestern,Ikelenge,2567
3472,6/1/2020,Northwestern,Kabompo,4624
3473,6/1/2020,Northwestern,Kalumbila,14813
3474,6/1/2020,Northwestern,Kasempa,6646
3475,6/1/2020,Northwestern,Manyinga,5224
3476,6/1/2020,Northwestern,Mufumbwe,6177
3477,6/1/2020,Northwestern,Mushindamo,5182
3478,6/1/2020,Northwestern,Mwinilunga,6131
3479,6/1/2020,Northwestern,Solwezi,10522
3480,6/1/2020,Northwestern,Zambezi,7394
3481,6/1/2020,Southern,Chikankata,276
3482,6/1/2020,Southern,Choma,599
3483,6/1/2020,Southern,Gwembe,751
3484,6/1/2020,Southern,Kalomo,753
3485,6/1/2020,Southern,Kazungula,423
3486,6/1/2020,Southern,Livingstone,64
3487,6/1/2020,Southern,Mazabuka,215
3488,6/1/2020,Southern,Monze,258
3489,6/1/2020,Southern,Namwala,267
3490,6/1/2020,Southern,Pemba,286
3491,6/1/2020,Southern,Siavonga,960
3492,6/1/2020,Southern,Sinazongwe,2738
3493,6/1/2020,Southern,Zimba,108
3494,6/1/2020,Western,Kalabo,3306
3495,6/1/2020,Western,Kaoma,10700
3496,6/1/2020,Western,Limulunga,2693
3497,6/1/2020,Western,Luampa,4841
3498,6/1/2020,Western,Lukulu,6631
3499,6/1/2020,Western,Mitete,1875
3500,6/1/2020,Western,Mongu,5987
3501,6/1/2020,Western,Mulobezi,1700
3502,6/1/2020,Western,Mwandi,464
3503,6/1/2020,Western,Nalolo,1891
3504,6/1/2020,Western,Nkeyema,5028
3505,6/1/2020,Western,Senanga,5210
3506,6/1/2020,Western,Sesheke,1384
3507,6/1/2020,Western,Shang'ombo,685
3508,6/1/2020,Western,Sikongo,1924
3509,6/1/2020,Western,Sioma,1472
3510,6/1/2020,NA,NA,608
3511,7/1/2020,Central,Chibombo,2914
3512,7/1/2020,Central,Chisamba,1052
3513,7/1/2020,Central,Chitambo,3309
3514,7/1/2020,Central,Itezhi-tezhi,364
3515,7/1/2020,Central,Kabwe,2459
3516,7/1/2020,Central,Kapiri-Mposhi,7165
3517,7/1/2020,Central,Luano,2147
3518,7/1/2020,Central,Mkushi,2512
3519,7/1/2020,Central,Mumbwa,765
3520,7/1/2020,Central,Ngabwe,874
3521,7/1/2020,Central,Serenje,2243
3522,7/1/2020,Central,Shibuyunji,93
3523,7/1/2020,Copperbelt,Chililabombwe,2934
3524,7/1/2020,Copperbelt,Chingola,5098
3525,7/1/2020,Copperbelt,Kalulushi,3819
3526,7/1/2020,Copperbelt,Kitwe,5889
3527,7/1/2020,Copperbelt,Luanshya,6655
3528,7/1/2020,Copperbelt,Lufwanyama,4944
3529,7/1/2020,Copperbelt,Masaiti,4351
3530,7/1/2020,Copperbelt,Mpongwe,7241
3531,7/1/2020,Copperbelt,Mufulira,2845
3532,7/1/2020,Copperbelt,Ndola,6713
3533,7/1/2020,Eastern,Chadiza,7547
3534,7/1/2020,Eastern,Chasefu,9877
3535,7/1/2020,Eastern,Chipangali,9067
3536,7/1/2020,Eastern,Chipata,9895
3537,7/1/2020,Eastern,Kasenengwa,6960
3538,7/1/2020,Eastern,Katete,5388
3539,7/1/2020,Eastern,Lumezi,9388
3540,7/1/2020,Eastern,Lundazi,7784
3541,7/1/2020,Eastern,Lusangazi,2136
3542,7/1/2020,Eastern,Mambwe,8805
3543,7/1/2020,Eastern,Nyimba,9389
3544,7/1/2020,Eastern,Petauke,7834
3545,7/1/2020,Eastern,Sinda,3605
3546,7/1/2020,Eastern,Vubwi,4197
3547,7/1/2020,Luapula,Chembe,1673
3548,7/1/2020,Luapula,Chienge,6395
3549,7/1/2020,Luapula,Chifunabuli,4378
3550,7/1/2020,Luapula,Chipili,1235
3551,7/1/2020,Luapula,Kawambwa,4163
3552,7/1/2020,Luapula,Lunga,777
3553,7/1/2020,Luapula,Mansa,9004
3554,7/1/2020,Luapula,Milenge,1444
3555,7/1/2020,Luapula,Mwansabombwe,3098
3556,7/1/2020,Luapula,Mwense,4961
3557,7/1/2020,Luapula,Nchelenge,10348
3558,7/1/2020,Luapula,Samfya,3808
3559,7/1/2020,Lusaka,Chilanga,164
3560,7/1/2020,Lusaka,Chirundu,355
3561,7/1/2020,Lusaka,Chongwe,1096
3562,7/1/2020,Lusaka,Kafue,452
3563,7/1/2020,Lusaka,Luangwa,1304
3564,7/1/2020,Lusaka,Lusaka,2071
3565,7/1/2020,Lusaka,Rufunsa,2067
3566,7/1/2020,Muchinga,Chama,11547
3567,7/1/2020,Muchinga,Chinsali,4886
3568,7/1/2020,Muchinga,Isoka,5439
3569,7/1/2020,Muchinga,Kanchibiya,1541
3570,7/1/2020,Muchinga,Lavushimanda,1176
3571,7/1/2020,Muchinga,Mafinga,5328
3572,7/1/2020,Muchinga,Mpika,4077
3573,7/1/2020,Muchinga,Nakonde,8604
3574,7/1/2020,Muchinga,Shiwang'andu,1969
3575,7/1/2020,Northern,Chilubi,2940
3576,7/1/2020,Northern,Kaputa,4571
3577,7/1/2020,Northern,Kasama,8725
3578,7/1/2020,Northern,Lunte,1853
3579,7/1/2020,Northern,Lupososhi,1429
3580,7/1/2020,Northern,Luwingu,3017
3581,7/1/2020,Northern,Mbala,4244
3582,7/1/2020,Northern,Mporokoso,1152
3583,7/1/2020,Northern,Mpulungu,3401
3584,7/1/2020,Northern,Mungwi,6122
3585,7/1/2020,Northern,Nsama,2138
3586,7/1/2020,Northern,Senga,4567
3587,7/1/2020,Northwestern,Chavuma,3040
3588,7/1/2020,Northwestern,Ikelenge,1431
3589,7/1/2020,Northwestern,Kabompo,2137
3590,7/1/2020,Northwestern,Kalumbila,4722
3591,7/1/2020,Northwestern,Kasempa,4249
3592,7/1/2020,Northwestern,Manyinga,3510
3593,7/1/2020,Northwestern,Mufumbwe,3620
3594,7/1/2020,Northwestern,Mushindamo,2322
3595,7/1/2020,Northwestern,Mwinilunga,3274
3596,7/1/2020,Northwestern,Solwezi,7516
3597,7/1/2020,Northwestern,Zambezi,4977
3598,7/1/2020,Southern,Chikankata,174
3599,7/1/2020,Southern,Choma,243
3600,7/1/2020,Southern,Gwembe,775
3601,7/1/2020,Southern,Kalomo,437
3602,7/1/2020,Southern,Kazungula,102
3603,7/1/2020,Southern,Livingstone,31
3604,7/1/2020,Southern,Mazabuka,158
3605,7/1/2020,Southern,Monze,123
3606,7/1/2020,Southern,Namwala,123
3607,7/1/2020,Southern,Pemba,153
3608,7/1/2020,Southern,Siavonga,623
3609,7/1/2020,Southern,Sinazongwe,1923
3610,7/1/2020,Southern,Zimba,41
3611,7/1/2020,Western,Kalabo,2324
3612,7/1/2020,Western,Kaoma,5169
3613,7/1/2020,Western,Limulunga,1277
3614,7/1/2020,Western,Luampa,1688
3615,7/1/2020,Western,Lukulu,3885
3616,7/1/2020,Western,Mitete,1134
3617,7/1/2020,Western,Mongu,3037
3618,7/1/2020,Western,Mulobezi,624
3619,7/1/2020,Western,Mwandi,190
3620,7/1/2020,Western,Nalolo,868
3621,7/1/2020,Western,Nkeyema,2411
3622,7/1/2020,Western,Senanga,2429
3623,7/1/2020,Western,Sesheke,562
3624,7/1/2020,Western,Shang'ombo,365
3625,7/1/2020,Western,Sikongo,1203
3626,7/1/2020,Western,Sioma,482
3627,7/1/2020,NA,NA,172
3628,8/1/2020,Central,Chibombo,960
3629,8/1/2020,Central,Chisamba,367
3630,8/1/2020,Central,Chitambo,1909
3631,8/1/2020,Central,Itezhi-tezhi,156
3632,8/1/2020,Central,Kabwe,828
3633,8/1/2020,Central,Kapiri-Mposhi,2441
3634,8/1/2020,Central,Luano,1425
3635,8/1/2020,Central,Mkushi,1591
3636,8/1/2020,Central,Mumbwa,374
3637,8/1/2020,Central,Ngabwe,380
3638,8/1/2020,Central,Serenje,1259
3639,8/1/2020,Central,Shibuyunji,42
3640,8/1/2020,Copperbelt,Chililabombwe,1635
3641,8/1/2020,Copperbelt,Chingola,2089
3642,8/1/2020,Copperbelt,Kalulushi,1700
3643,8/1/2020,Copperbelt,Kitwe,4044
3644,8/1/2020,Copperbelt,Luanshya,4291
3645,8/1/2020,Copperbelt,Lufwanyama,2702
3646,8/1/2020,Copperbelt,Masaiti,3621
3647,8/1/2020,Copperbelt,Mpongwe,3938
3648,8/1/2020,Copperbelt,Mufulira,1812
3649,8/1/2020,Copperbelt,Ndola,3896
3650,8/1/2020,Eastern,Chadiza,4756
3651,8/1/2020,Eastern,Chasefu,5202
3652,8/1/2020,Eastern,Chipangali,5460
3653,8/1/2020,Eastern,Chipata,5263
3654,8/1/2020,Eastern,Kasenengwa,3019
3655,8/1/2020,Eastern,Katete,2937
3656,8/1/2020,Eastern,Lumezi,5124
3657,8/1/2020,Eastern,Lundazi,3440
3658,8/1/2020,Eastern,Lusangazi,1645
3659,8/1/2020,Eastern,Mambwe,5472
3660,8/1/2020,Eastern,Nyimba,5792
3661,8/1/2020,Eastern,Petauke,3907
3662,8/1/2020,Eastern,Sinda,1942
3663,8/1/2020,Eastern,Vubwi,2796
3664,8/1/2020,Luapula,Chembe,1432
3665,8/1/2020,Luapula,Chienge,4809
3666,8/1/2020,Luapula,Chifunabuli,3196
3667,8/1/2020,Luapula,Chipili,784
3668,8/1/2020,Luapula,Kawambwa,2715
3669,8/1/2020,Luapula,Lunga,647
3670,8/1/2020,Luapula,Mansa,7271
3671,8/1/2020,Luapula,Milenge,1216
3672,8/1/2020,Luapula,Mwansabombwe,3094
3673,8/1/2020,Luapula,Mwense,4560
3674,8/1/2020,Luapula,Nchelenge,8832
3675,8/1/2020,Luapula,Samfya,2471
3676,8/1/2020,Lusaka,Chilanga,108
3677,8/1/2020,Lusaka,Chirundu,195
3678,8/1/2020,Lusaka,Chongwe,464
3679,8/1/2020,Lusaka,Kafue,379
3680,8/1/2020,Lusaka,Luangwa,856
3681,8/1/2020,Lusaka,Lusaka,1557
3682,8/1/2020,Lusaka,Rufunsa,1034
3683,8/1/2020,Muchinga,Chama,8660
3684,8/1/2020,Muchinga,Chinsali,4599
3685,8/1/2020,Muchinga,Isoka,2859
3686,8/1/2020,Muchinga,Kanchibiya,1266
3687,8/1/2020,Muchinga,Lavushimanda,607
3688,8/1/2020,Muchinga,Mafinga,2725
3689,8/1/2020,Muchinga,Mpika,1953
3690,8/1/2020,Muchinga,Nakonde,4889
3691,8/1/2020,Muchinga,Shiwang'andu,1312
3692,8/1/2020,Northern,Chilubi,2290
3693,8/1/2020,Northern,Kaputa,4252
3694,8/1/2020,Northern,Kasama,5977
3695,8/1/2020,Northern,Lunte,737
3696,8/1/2020,Northern,Lupososhi,1035
3697,8/1/2020,Northern,Luwingu,1927
3698,8/1/2020,Northern,Mbala,2147
3699,8/1/2020,Northern,Mporokoso,530
3700,8/1/2020,Northern,Mpulungu,3088
3701,8/1/2020,Northern,Mungwi,5869
3702,8/1/2020,Northern,Nsama,2082
3703,8/1/2020,Northern,Senga,3132
3704,8/1/2020,Northwestern,Chavuma,1729
3705,8/1/2020,Northwestern,Ikelenge,1076
3706,8/1/2020,Northwestern,Kabompo,1597
3707,8/1/2020,Northwestern,Kalumbila,6382
3708,8/1/2020,Northwestern,Kasempa,2364
3709,8/1/2020,Northwestern,Manyinga,2511
3710,8/1/2020,Northwestern,Mufumbwe,1968
3711,8/1/2020,Northwestern,Mushindamo,1454
3712,8/1/2020,Northwestern,Mwinilunga,2675
3713,8/1/2020,Northwestern,Solwezi,3885
3714,8/1/2020,Northwestern,Zambezi,3967
3715,8/1/2020,Southern,Chikankata,111
3716,8/1/2020,Southern,Choma,185
3717,8/1/2020,Southern,Gwembe,624
3718,8/1/2020,Southern,Kalomo,122
3719,8/1/2020,Southern,Kazungula,61
3720,8/1/2020,Southern,Livingstone,14
3721,8/1/2020,Southern,Mazabuka,85
3722,8/1/2020,Southern,Monze,59
3723,8/1/2020,Southern,Namwala,36
3724,8/1/2020,Southern,Pemba,99
3725,8/1/2020,Southern,Siavonga,473
3726,8/1/2020,Southern,Sinazongwe,1042
3727,8/1/2020,Southern,Zimba,38
3728,8/1/2020,Western,Kalabo,1286
3729,8/1/2020,Western,Kaoma,2382
3730,8/1/2020,Western,Limulunga,822
3731,8/1/2020,Western,Luampa,922
3732,8/1/2020,Western,Lukulu,2722
3733,8/1/2020,Western,Mitete,1097
3734,8/1/2020,Western,Mongu,1492
3735,8/1/2020,Western,Mulobezi,286
3736,8/1/2020,Western,Mwandi,69
3737,8/1/2020,Western,Nalolo,470
3738,8/1/2020,Western,Nkeyema,1748
3739,8/1/2020,Western,Senanga,1855
3740,8/1/2020,Western,Sesheke,300
3741,8/1/2020,Western,Shang'ombo,259
3742,8/1/2020,Western,Sikongo,789
3743,8/1/2020,Western,Sioma,440
3744,8/1/2020,NA,NA,59
3745,9/1/2020,Central,Chibombo,1506
3746,9/1/2020,Central,Chisamba,262
3747,9/1/2020,Central,Chitambo,2406
3748,9/1/2020,Central,Itezhi-tezhi,149
3749,9/1/2020,Central,Kabwe,885
3750,9/1/2020,Central,Kapiri-Mposhi,2961
3751,9/1/2020,Central,Luano,1228
3752,9/1/2020,Central,Mkushi,1858
3753,9/1/2020,Central,Mumbwa,754
3754,9/1/2020,Central,Ngabwe,649
3755,9/1/2020,Central,Serenje,1144
3756,9/1/2020,Central,Shibuyunji,31
3757,9/1/2020,Copperbelt,Chililabombwe,2380
3758,9/1/2020,Copperbelt,Chingola,3790
3759,9/1/2020,Copperbelt,Kalulushi,2721
3760,9/1/2020,Copperbelt,Kitwe,3956
3761,9/1/2020,Copperbelt,Luanshya,4631
3762,9/1/2020,Copperbelt,Lufwanyama,3421
3763,9/1/2020,Copperbelt,Masaiti,4001
3764,9/1/2020,Copperbelt,Mpongwe,4235
3765,9/1/2020,Copperbelt,Mufulira,2733
3766,9/1/2020,Copperbelt,Ndola,3902
3767,9/1/2020,Eastern,Chadiza,4322
3768,9/1/2020,Eastern,Chasefu,7798
3769,9/1/2020,Eastern,Chipangali,7109
3770,9/1/2020,Eastern,Chipata,7001
3771,9/1/2020,Eastern,Kasenengwa,3241
3772,9/1/2020,Eastern,Katete,2031
3773,9/1/2020,Eastern,Lumezi,7372
3774,9/1/2020,Eastern,Lundazi,4415
3775,9/1/2020,Eastern,Lusangazi,1118
3776,9/1/2020,Eastern,Mambwe,5119
3777,9/1/2020,Eastern,Nyimba,5548
3778,9/1/2020,Eastern,Petauke,3485
3779,9/1/2020,Eastern,Sinda,1392
3780,9/1/2020,Eastern,Vubwi,4347
3781,9/1/2020,Luapula,Chembe,2168
3782,9/1/2020,Luapula,Chienge,5770
3783,9/1/2020,Luapula,Chifunabuli,4992
3784,9/1/2020,Luapula,Chipili,1093
3785,9/1/2020,Luapula,Kawambwa,3637
3786,9/1/2020,Luapula,Lunga,845
3787,9/1/2020,Luapula,Mansa,10747
3788,9/1/2020,Luapula,Milenge,1686
3789,9/1/2020,Luapula,Mwansabombwe,4280
3790,9/1/2020,Luapula,Mwense,6504
3791,9/1/2020,Luapula,Nchelenge,12753
3792,9/1/2020,Luapula,Samfya,3895
3793,9/1/2020,Lusaka,Chilanga,132
3794,9/1/2020,Lusaka,Chirundu,159
3795,9/1/2020,Lusaka,Chongwe,937
3796,9/1/2020,Lusaka,Kafue,413
